customer_id,customer_num,age,gender,membership_tier_encoded,education_level_encoded,satisfaction_level_encoded,income,income_log,income_bin,total_purchases,purchase_per_day,frequent_buyer,price,price_boxcox,loyalty_points,days_since_signup,days_since_last_purchase,purchased,region_East,region_North,region_South,region_West,category_Clothing,category_Electronics,category_Furniture,category_Grocery,category_Other
CUST-0161,161,43.0,Male,0,2.0,2.0,55019.54,10.91546184904327,2,6.0,0.02013,1,111.87,-0.33035305512573704,4330.0,298,589,1,True,False,False,False,False,False,True,False,False
CUST-0162,162,36.0,Male,2,1.0,1.0,58033.65,10.968795524941081,2,4.0,0.0023,0,206.89,0.6502122811452071,2361.0,1739,403,1,False,False,False,True,False,False,False,False,True
CUST-0163,163,32.0,Female,0,2.0,2.0,41353.62,10.629939423352077,1,4.0,0.00657,0,138.6,-0.014127246310786693,4017.0,609,282,1,False,False,False,True,False,True,False,False,False
CUST-0164,164,56.0,Female,0,3.0,0.0,74763.07,11.222092700965122,2,2.0,0.00365,0,110.25,-0.3509681363940098,2581.0,548,159,1,True,False,False,False,False,False,True,False,False
CUST-0165,165,21.0,Male,1,0.0,1.0,41614.72,10.63623325948433,1,5.0,0.01712,1,102.98,-0.4458840092588805,1836.0,292,106,1,True,False,False,False,False,True,False,False,False
CUST-0166,166,42.0,Male,1,1.0,2.0,66608.29,11.106599336290216,2,7.0,0.01781,1,43.14,-1.464832726945993,3796.0,393,548,1,True,False,False,False,True,False,False,False,False
CUST-0167,167,62.0,Female,1,3.0,0.0,45243.63,10.719839268052603,1,7.0,0.00526,1,21.27,-2.0790963663289834,4342.0,1332,545,1,False,False,True,False,False,False,True,False,False
CUST-0168,168,55.0,Male,2,2.0,0.0,26858.54,10.198376344092903,0,5.0,0.00625,1,104.32,-0.4280823963268105,873.0,800,583,0,False,True,False,False,False,False,False,False,True
CUST-0169,169,30.0,Male,0,1.0,2.0,41141.7,10.62480179061103,1,4.0,0.00206,0,266.85,1.127457866592304,419.0,1945,326,1,False,False,False,True,False,False,False,True,False
CUST-0170,170,19.0,Female,0,1.0,0.0,39672.97,10.588450584125042,0,4.0,0.01739,0,33.62,-1.7003165040093486,3712.0,230,48,1,False,True,False,False,False,True,False,False,False
CUST-0172,172,28.0,Male,1,2.0,2.0,29319.22,10.286032659383078,0,3.0,0.00283,0,95.42,-0.549125484431216,3057.0,1059,207,1,False,False,True,False,False,False,False,False,True
CUST-0173,173,64.0,Male,1,2.0,1.0,57487.25,10.959335858077493,2,7.0,0.00419,1,254.97,1.0386611249015703,1886.0,1672,-5,0,False,True,False,False,False,True,False,False,False
CUST-0174,174,60.0,Female,2,0.0,0.0,81658.25,11.310310380408172,3,1.0,0.00276,0,356.69,1.7305070076293008,3377.0,362,126,1,False,False,False,True,False,False,False,False,True
CUST-0175,175,54.0,Male,1,3.0,1.0,40847.11,10.61761583238794,0,5.0,0.06173,1,206.89,0.6502122811452071,2842.0,81,473,1,False,False,True,False,False,False,False,False,True
CUST-0176,176,21.0,Female,0,3.0,2.0,114479.94,11.648163625237853,3,6.0,0.02113,1,110.25,-0.3509681363940098,181.0,284,412,1,True,False,False,False,False,False,True,False,False
CUST-0177,177,40.0,Female,0,1.0,1.0,108019.51,11.590076395483635,3,6.0,0.025,1,21.27,-2.0790963663289834,2032.0,240,267,1,False,False,False,True,False,False,True,False,False
CUST-0178,178,23.0,Female,0,1.0,0.0,22786.69,10.03397575685671,0,5.0,0.00437,1,267.28,1.1306252570913728,3705.0,1143,188,1,False,True,False,False,True,False,False,False,False
CUST-0179,179,29.0,Male,0,3.0,2.0,140048.5,11.849751210528366,3,3.0,0.0021,0,264.3,1.1086088393706646,2202.0,1430,141,1,False,False,True,False,False,False,False,False,True
CUST-0180,180,37.0,Female,0,1.0,2.0,54204.11,10.90053046342642,2,5.0,0.00255,1,138.6,-0.014127246310786693,4927.0,1959,117,0,False,True,False,False,False,True,False,False,False
CUST-0181,181,53.0,Male,0,0.0,0.0,84769.1,11.347698165264372,3,6.0,0.00452,1,206.89,0.6502122811452071,612.0,1326,34,1,True,False,False,False,False,False,False,False,True
CUST-0182,182,52.0,Male,0,1.0,0.0,45829.45,10.732703996350883,1,4.0,0.00228,0,356.69,1.7305070076293008,3624.0,1758,31,1,False,False,True,False,False,False,False,False,True
CUST-0183,183,57.0,Male,0,2.0,1.0,77500.46,11.25805205387367,3,2.0,0.0011,0,29.54,-1.8140604695749496,3207.0,1821,123,0,False,False,False,True,False,True,False,False,False
CUST-0184,184,29.0,Male,2,0.0,1.0,64081.0,11.067918792241455,2,7.0,0.00632,1,119.92,-0.23057871353895149,4464.0,1108,388,1,False,False,True,False,False,True,False,False,False
CUST-0186,186,42.0,Male,0,3.0,2.0,40989.53,10.621096343397715,1,5.0,0.00756,1,60.52,-1.107540342476158,1085.0,661,37,0,False,False,False,True,False,False,False,False,True
CUST-0187,187,54.0,Male,2,3.0,0.0,58893.72,10.983506722157966,2,5.0,0.00261,1,161.88,0.2315263753626682,2971.0,1918,309,1,False,True,False,False,False,False,False,True,False
CUST-0188,188,61.0,Male,2,1.0,1.0,107755.81,11.58763220782499,3,2.0,0.00515,0,119.84,-0.23154939440384975,4866.0,388,500,1,False,True,False,False,False,True,False,False,False
CUST-0189,189,19.0,Female,1,3.0,2.0,50745.5,10.834597929008561,1,6.0,0.00396,1,86.16,-0.6827850488118706,833.0,1514,203,0,False,False,False,True,False,True,False,False,False
CUST-0190,190,44.0,Male,2,2.0,0.0,50919.7,10.838024799631055,1,3.0,0.025,0,264.3,1.1086088393706646,3763.0,120,490,0,False,False,True,False,False,False,False,False,True
CUST-0191,191,39.0,Female,2,1.0,2.0,32046.7,10.374980696903224,0,4.0,0.00338,0,110.25,-0.3509681363940098,2939.0,1185,410,1,False,False,False,True,False,False,True,False,False
CUST-0192,192,34.0,Male,0,2.0,1.0,73946.48,11.2111103904792,2,4.0,0.01266,0,188.03,0.48246628692143856,1135.0,316,503,0,True,False,False,False,True,False,False,False,False
CUST-0193,193,63.0,Female,1,3.0,1.0,61135.9,11.020870890855477,2,7.0,0.06306,1,267.28,1.1306252570913728,3214.0,111,529,1,False,True,False,False,True,False,False,False,False
CUST-0194,194,31.0,Female,0,1.0,0.0,60449.61,11.00958194697631,2,4.0,0.0036,0,264.3,1.1086088393706646,2208.0,1112,55,0,False,False,True,False,False,False,False,False,True
CUST-0195,195,33.0,Male,0,2.0,0.0,86568.75,11.368705726369218,3,3.0,0.00383,0,21.27,-2.0790963663289834,4911.0,783,84,1,False,False,True,False,False,False,True,False,False
CUST-0196,196,60.0,Female,2,3.0,1.0,37807.0,10.540275999426688,0,5.0,0.0034,1,119.84,-0.23154939440384975,251.0,1470,304,1,True,False,False,False,False,True,False,False,False
CUST-0197,197,41.0,Female,0,2.0,0.0,31808.19,10.367510520728322,0,3.0,0.00511,0,138.6,-0.014127246310786693,2200.0,587,412,1,False,True,False,False,False,True,False,False,False
CUST-0198,198,20.0,Male,1,1.0,1.0,57728.19,10.963518217123358,2,2.0,0.002,0,250.34,1.0033566439336192,3493.0,998,315,0,True,False,False,False,True,False,False,False,False
CUST-0199,199,33.0,Male,1,1.0,1.0,42230.13,10.65091290579874,1,6.0,0.00719,1,141.97,0.02294869817582517,4907.0,835,-2,1,False,False,True,False,True,False,False,False,False
CUST-0200,200,29.0,Female,0,3.0,2.0,46739.09,10.752357533636566,1,3.0,0.00744,0,206.89,0.6502122811452071,1570.0,403,554,1,False,False,False,True,False,False,False,False,True
CUST-0202,202,42.0,Male,0,2.0,1.0,29850.63,10.303994723695034,0,5.0,0.00518,1,104.32,-0.4280823963268105,4653.0,966,412,1,False,False,False,True,False,False,False,False,True
CUST-0203,203,36.0,Female,1,3.0,0.0,39340.5,10.58003522034681,0,5.0,0.05319,1,60.52,-1.107540342476158,3699.0,94,448,0,True,False,False,False,False,False,False,False,True
CUST-0204,204,63.0,Female,0,1.0,0.0,28055.96,10.241992008514343,0,1.0,0.0006,0,111.87,-0.33035305512573704,1006.0,1679,203,1,False,True,False,False,False,False,True,False,False
CUST-0205,205,41.0,Male,0,3.0,1.0,200514.98,12.208649223300954,3,3.0,0.00171,0,254.97,1.0386611249015703,915.0,1754,561,0,False,True,False,False,False,True,False,False,False
CUST-0206,206,44.0,Female,0,3.0,2.0,74439.1,11.217750054119067,2,5.0,0.01613,1,33.62,-1.7003165040093486,4195.0,310,534,0,True,False,False,False,False,True,False,False,False
CUST-0207,207,34.0,Female,0,1.0,0.0,102490.55,11.537535635137926,3,5.0,0.09804,1,138.6,-0.014127246310786693,300.0,51,55,1,False,False,True,False,False,True,False,False,False
CUST-0208,208,42.0,Female,0,1.0,2.0,81840.75,11.312542783583597,3,6.0,0.075,1,104.32,-0.4280823963268105,2711.0,80,271,1,False,False,False,True,False,False,False,False,True
CUST-0210,210,51.0,Male,2,1.0,0.0,51795.49,10.85507766533396,1,2.0,0.00152,0,356.69,1.7305070076293008,3670.0,1314,465,1,False,False,False,True,False,False,False,False,True
CUST-0211,211,63.0,Male,0,1.0,1.0,37643.14,10.535932577023935,0,7.0,0.00496,1,150.19,0.11114045070097057,937.0,1410,438,1,True,False,False,False,False,True,False,False,False
CUST-0212,212,59.0,Female,2,1.0,1.0,95883.03,11.470894719371312,3,5.0,0.00279,1,141.97,0.02294869817582517,1945.0,1790,233,0,False,True,False,False,True,False,False,False,False
CUST-0213,213,28.0,Female,1,2.0,2.0,45949.87,10.735328061228099,1,5.0,-0.04762,1,119.84,-0.23154939440384975,1555.0,-105,518,1,False,True,False,False,False,True,False,False,False
CUST-0214,214,57.0,Female,0,0.0,2.0,80574.96,11.296955620978162,3,1.0,0.00054,0,132.88,-0.07836532558550861,858.0,1863,396,0,False,False,True,False,False,False,True,False,False
CUST-0215,215,49.0,Female,1,3.0,1.0,57625.82,10.961743363314302,2,8.0,0.00565,1,33.62,-1.7003165040093486,4573.0,1417,346,1,False,False,False,True,False,True,False,False,False
CUST-0216,216,40.0,Female,0,1.0,1.0,110579.0,11.613494519891924,3,8.0,-0.47059,1,266.85,1.127457866592304,1811.0,-17,66,1,False,True,False,False,False,False,False,True,False
CUST-0218,218,35.0,Female,2,2.0,2.0,166148.7,12.02064446818376,3,7.0,0.05,1,161.88,0.2315263753626682,3638.0,140,184,1,True,False,False,False,False,False,False,True,False
CUST-0219,219,19.0,Male,1,1.0,2.0,67978.06,11.126954995558153,2,6.0,0.00305,1,53.54,-1.2421732626578335,4288.0,1968,269,1,False,False,False,True,True,False,False,False,False
CUST-0220,220,23.0,Female,1,2.0,0.0,70077.79,11.157375459479479,2,1.0,0.00167,0,264.3,1.1086088393706646,2914.0,600,26,1,False,False,True,False,False,False,False,False,True
CUST-0221,221,40.0,Female,2,2.0,2.0,51282.58,10.845125901950263,1,4.0,0.00264,0,53.54,-1.2421732626578335,4654.0,1513,456,1,False,False,False,True,True,False,False,False,False
CUST-0222,222,39.0,Male,2,2.0,1.0,39089.76,10.573641400910613,0,4.0,0.00873,0,324.97,1.529723956881845,4146.0,458,156,0,False,True,False,False,False,False,False,True,False
CUST-0223,223,28.0,Female,1,2.0,1.0,49415.59,10.80804147675727,1,6.0,0.06186,1,217.71,0.7421744274485946,4401.0,97,16,0,False,False,False,True,True,False,False,False,False
CUST-0224,224,42.0,Male,2,1.0,2.0,67541.39,11.12051067975114,2,5.0,0.00746,1,80.07,-0.7756420864794006,3171.0,670,600,0,False,True,False,False,False,True,False,False,False
CUST-0225,225,29.0,Male,1,1.0,1.0,51842.14,10.855977900179463,1,5.0,0.02646,1,119.84,-0.23154939440384975,3093.0,189,430,1,False,False,True,False,False,True,False,False,False
CUST-0226,226,33.0,Male,1,2.0,1.0,50520.3,10.83015030851657,1,6.0,0.01045,1,44.94,-1.4240693965474025,455.0,574,590,1,False,True,False,False,True,False,False,False,False
CUST-0227,227,31.0,Other,0,3.0,1.0,70185.66,11.158913543466173,2,4.0,4.0,0,29.54,-1.8140604695749496,642.0,0,523,0,False,False,True,False,False,True,False,False,False
CUST-0228,228,53.0,Male,2,0.0,1.0,28059.39,10.242114252348175,0,3.0,0.00209,0,206.89,0.6502122811452071,4900.0,1435,285,0,False,False,True,False,False,False,False,False,True
CUST-0229,229,37.0,Female,0,2.0,1.0,65810.16,11.094544707795352,2,2.0,0.00102,0,119.84,-0.23154939440384975,2867.0,1959,259,0,False,False,True,False,False,True,False,False,False
CUST-0231,231,61.0,Female,1,1.0,1.0,49223.73,10.804151418474508,1,2.0,0.00121,0,266.85,1.127457866592304,3863.0,1652,521,0,False,False,False,True,False,False,False,True,False
CUST-0232,232,57.0,Male,2,3.0,2.0,51795.49,10.85507766533396,1,2.0,0.001,0,324.97,1.529723956881845,3018.0,1999,15,0,False,False,True,False,False,False,False,True,False
CUST-0233,233,42.0,Male,0,3.0,2.0,41226.96,10.626871945941796,1,5.0,0.00291,1,267.28,1.1306252570913728,4081.0,1717,369,0,False,False,True,False,True,False,False,False,False
CUST-0235,235,36.0,Male,0,2.0,0.0,136053.8,11.820813024735665,3,1.0,0.00128,0,29.54,-1.8140604695749496,23.0,782,353,1,False,True,False,False,False,True,False,False,False
CUST-0236,236,21.0,Other,0,2.0,1.0,32253.87,10.381424318575334,0,9.0,0.01503,1,264.3,1.1086088393706646,1178.0,599,104,0,False,True,False,False,False,False,False,False,True
CUST-0237,237,21.0,Male,0,3.0,1.0,59761.75,10.998137836150876,2,4.0,-0.0597,0,104.32,-0.4280823963268105,2818.0,-67,213,0,False,False,False,True,False,False,False,False,True
CUST-0238,238,27.0,Male,0,2.0,0.0,47740.22,10.773550454656366,1,3.0,-0.08333,0,104.51,-0.42556984306638385,778.0,-36,354,1,True,False,False,False,False,False,False,True,False
CUST-0239,239,43.0,Male,0,1.0,1.0,122725.05,11.717709914603647,3,4.0,0.00524,0,141.97,0.02294869817582517,2941.0,763,41,0,False,False,False,True,True,False,False,False,False
CUST-0240,240,64.0,Female,2,2.0,0.0,70343.2,11.1611556142255,2,4.0,0.00363,0,217.71,0.7421744274485946,4608.0,1101,606,1,False,False,False,True,True,False,False,False,False
CUST-0241,241,55.0,Female,0,2.0,1.0,39218.27,10.576923486624539,0,4.0,0.01878,0,206.89,0.6502122811452071,911.0,213,188,1,False,False,True,False,False,False,False,False,True
CUST-0242,242,44.0,Male,2,2.0,1.0,31792.98,10.367032242671113,0,2.0,0.00105,0,80.07,-0.7756420864794006,1548.0,1905,253,1,False,True,False,False,False,True,False,False,False
CUST-0243,243,20.0,Female,2,2.0,2.0,27260.31,10.213223759855238,0,2.0,0.00114,0,119.86,-0.23130668634521534,4415.0,1762,193,0,False,False,False,True,False,False,False,True,False
CUST-0246,246,29.0,Male,0,2.0,2.0,29915.2,10.306155418674958,0,8.0,0.00719,1,254.97,1.0386611249015703,3095.0,1112,138,1,True,False,False,False,False,True,False,False,False
CUST-0247,247,39.0,Female,1,0.0,1.0,33829.94,10.429131047377497,0,8.0,0.00791,1,111.87,-0.33035305512573704,244.0,1011,-3,1,False,False,False,True,False,False,True,False,False
CUST-0248,248,48.0,Female,0,2.0,2.0,59295.57,10.990306741828954,2,5.0,0.00906,1,266.85,1.127457866592304,1552.0,552,350,1,True,False,False,False,False,False,False,True,False
CUST-0249,249,29.0,Female,0,0.0,1.0,38407.44,10.556032506091835,0,4.0,0.0033,0,119.92,-0.23057871353895149,1561.0,1211,195,0,False,False,False,True,False,True,False,False,False
CUST-0250,250,56.0,Female,1,3.0,1.0,20138.41,9.910433870907996,0,3.0,0.00152,0,119.84,-0.23154939440384975,4871.0,1972,439,1,True,False,False,False,False,True,False,False,False
CUST-0251,251,42.0,Female,2,0.0,1.0,35659.38,10.481795547557775,0,1.0,0.00084,0,141.97,0.02294869817582517,349.0,1185,438,0,False,False,False,True,True,False,False,False,False
CUST-0252,252,52.0,Female,0,2.0,2.0,27443.94,10.219937094791037,0,2.0,0.00187,0,141.97,0.02294869817582517,4302.0,1070,124,1,False,True,False,False,True,False,False,False,False
CUST-0253,253,29.0,Male,1,3.0,0.0,72875.66,11.196523702124065,2,6.0,0.00358,1,111.87,-0.33035305512573704,3828.0,1674,118,1,False,True,False,False,False,False,True,False,False
CUST-0254,254,23.0,Female,0,1.0,0.0,52923.61,10.876623727057634,1,4.0,0.00576,0,250.34,1.0033566439336192,2756.0,694,403,0,False,False,True,False,True,False,False,False,False
CUST-0255,255,19.0,Other,0,3.0,2.0,42476.91,10.656739455082127,1,3.0,0.00153,0,104.32,-0.4280823963268105,1303.0,1959,150,0,True,False,False,False,False,False,False,False,True
CUST-0256,256,63.0,Male,0,2.0,2.0,68282.57,11.131424460251596,2,3.0,-0.05263,0,119.84,-0.23154939440384975,4585.0,-57,538,1,True,False,False,False,False,True,False,False,False
CUST-0257,257,25.0,Female,2,1.0,1.0,105915.47,11.570406043576202,3,4.0,-0.06061,0,43.14,-1.464832726945993,1538.0,-66,39,0,True,False,False,False,True,False,False,False,False
CUST-0258,258,52.0,Male,0,2.0,1.0,100319.51,11.516125439585883,3,3.0,0.0075,0,119.86,-0.23130668634521534,3674.0,400,12,1,False,False,True,False,False,False,False,True,False
CUST-0259,259,57.0,Female,2,1.0,1.0,114479.94,11.648163625237853,3,5.0,0.00247,1,110.25,-0.3509681363940098,2519.0,2026,421,0,False,False,False,True,False,False,True,False,False
CUST-0260,260,31.0,Female,2,3.0,0.0,43187.81,10.673336712900936,1,4.0,0.00839,0,102.98,-0.4458840092588805,2823.0,477,29,1,False,False,True,False,False,True,False,False,False
CUST-0261,261,38.0,Female,0,0.0,2.0,53009.62,10.878247549819887,1,6.0,0.01015,1,104.32,-0.4280823963268105,1395.0,591,526,1,True,False,False,False,False,False,False,False,True
CUST-0262,262,31.0,Female,0,3.0,2.0,27051.62,10.205539137255206,0,10.0,0.00981,1,119.86,-0.23130668634521534,2305.0,1019,401,0,False,False,True,False,False,False,False,True,False
CUST-0263,263,46.0,Female,0,2.0,2.0,70506.68,11.163476919037459,2,3.0,0.00284,0,119.84,-0.23154939440384975,4041.0,1056,-10,1,False,True,False,False,False,True,False,False,False
CUST-0264,264,21.0,Female,0,1.0,2.0,52939.38,10.876921653692618,1,4.0,0.00762,0,104.51,-0.42556984306638385,4584.0,525,453,1,False,False,True,False,False,False,False,True,False
CUST-0265,265,60.0,Male,2,2.0,2.0,128346.39,11.762495851071101,3,2.0,0.0202,0,95.42,-0.549125484431216,3848.0,99,438,1,False,True,False,False,False,False,False,False,True
CUST-0266,266,58.0,Female,0,0.0,1.0,184263.56,12.12412782999591,3,2.0,0.00847,0,80.07,-0.7756420864794006,270.0,236,344,0,True,False,False,False,False,True,False,False,False
CUST-0267,267,18.0,Male,2,1.0,1.0,52557.9,10.86968972447678,1,3.0,0.00545,0,60.52,-1.107540342476158,3508.0,550,433,0,False,False,True,False,False,False,False,False,True
CUST-0268,268,33.0,Female,0,0.0,2.0,35107.93,10.466210793050122,0,5.0,0.01016,1,267.28,1.1306252570913728,2055.0,492,21,0,False,True,False,False,True,False,False,False,False
CUST-0269,269,42.0,Other,0,2.0,2.0,58718.87,10.980533449389489,2,2.0,0.00113,0,254.97,1.0386611249015703,3017.0,1769,516,0,False,True,False,False,False,True,False,False,False
CUST-0270,270,21.0,Female,2,1.0,1.0,59642.36,10.996138105319917,2,4.0,0.03361,0,104.51,-0.42556984306638385,4937.0,119,562,0,True,False,False,False,False,False,False,True,False
CUST-0271,271,46.0,Female,0,1.0,1.0,41274.18,10.628016629772157,1,2.0,0.01852,0,266.85,1.127457866592304,3379.0,108,207,0,False,True,False,False,False,False,False,True,False
CUST-0272,272,27.0,Female,0,2.0,1.0,48599.56,10.791390332455945,1,6.0,0.00822,1,95.42,-0.549125484431216,1128.0,730,244,0,False,False,True,False,False,False,False,False,True
CUST-0273,273,35.0,Male,2,1.0,1.0,104037.96,11.5525207233573,3,7.0,0.00379,1,80.07,-0.7756420864794006,3579.0,1846,245,0,False,False,True,False,False,True,False,False,False
CUST-0274,274,62.0,Other,0,2.0,0.0,44869.06,10.71152603616548,1,3.0,0.00253,0,266.85,1.127457866592304,4660.0,1187,313,0,True,False,False,False,False,False,False,True,False
CUST-0275,275,24.0,Male,0,3.0,1.0,46565.37,10.74863388576209,1,5.0,0.03289,1,43.14,-1.464832726945993,1720.0,152,94,1,True,False,False,False,True,False,False,False,False
CUST-0276,276,19.0,Male,2,2.0,0.0,49679.33,10.813364359097376,1,1.0,0.00481,0,204.17,0.6266250911835551,696.0,208,302,1,False,True,False,False,False,False,True,False,False
CUST-0277,277,57.0,Female,0,2.0,2.0,42994.69,10.668855157093942,1,4.0,2.0,0,138.6,-0.014127246310786693,3307.0,2,562,1,False,False,False,True,False,True,False,False,False
CUST-0278,278,48.0,Female,1,3.0,1.0,65561.29,11.090755962083,2,4.0,0.01606,0,185.1,0.45547808526688227,1774.0,249,288,0,True,False,False,False,False,True,False,False,False
CUST-0281,281,64.0,Male,0,2.0,1.0,44449.59,10.702133514194793,1,4.0,0.00316,0,206.89,0.6502122811452071,4281.0,1265,220,1,False,False,True,False,False,False,False,False,True
CUST-0282,282,40.0,Female,0,1.0,0.0,61102.43,11.020323281063579,2,2.0,0.0098,0,111.87,-0.33035305512573704,689.0,204,74,1,False,False,True,False,False,False,True,False,False
CUST-0283,283,51.0,Male,2,3.0,2.0,27926.36,10.2373621324524,0,5.0,0.00284,1,138.6,-0.014127246310786693,445.0,1758,365,1,False,False,True,False,False,True,False,False,False
CUST-0284,284,40.0,Male,0,2.0,2.0,54622.37,10.908217092135741,2,2.0,0.01299,0,53.54,-1.2421732626578335,176.0,154,441,1,False,False,True,False,True,False,False,False,False
CUST-0285,285,30.0,Female,2,1.0,1.0,48750.13,10.794483655644532,1,6.0,0.03448,1,104.32,-0.4280823963268105,407.0,174,267,1,True,False,False,False,False,False,False,False,True
CUST-0286,286,41.0,Female,2,3.0,2.0,57462.53,10.958905764687358,2,4.0,0.0241,0,44.94,-1.4240693965474025,340.0,166,461,1,False,False,True,False,True,False,False,False,False
CUST-0287,287,56.0,Male,1,2.0,1.0,92125.94,11.430922687614554,3,5.0,0.00286,1,132.88,-0.07836532558550861,958.0,1746,385,0,False,False,True,False,False,False,True,False,False
CUST-0288,288,25.0,Female,2,0.0,0.0,22215.32,10.008582432916027,0,6.0,0.00399,1,104.51,-0.42556984306638385,987.0,1505,157,1,True,False,False,False,False,False,False,True,False
CUST-0289,289,62.0,Female,0,2.0,1.0,62220.35,11.03845346741972,2,5.0,0.01002,1,60.52,-1.107540342476158,4246.0,499,30,0,False,True,False,False,False,False,False,False,True
CUST-0290,290,42.0,Other,1,1.0,2.0,30797.77,10.335230033099306,0,2.0,0.00147,0,250.34,1.0033566439336192,2531.0,1356,166,1,True,False,False,False,True,False,False,False,False
CUST-0291,291,47.0,Female,2,2.0,1.0,66399.25,11.103456100517679,2,4.0,-0.04211,0,356.69,1.7305070076293008,3310.0,-95,134,1,False,True,False,False,False,False,False,False,True
CUST-0293,293,59.0,Male,2,0.0,1.0,41450.85,10.63228779165431,1,5.0,0.00337,1,80.07,-0.7756420864794006,1417.0,1485,598,1,False,True,False,False,False,True,False,False,False
CUST-0294,294,42.0,Male,0,2.0,0.0,47771.82,10.774212137507451,1,5.0,0.00246,1,185.1,0.45547808526688227,4703.0,2036,495,1,False,False,False,True,False,True,False,False,False
CUST-0295,295,39.0,Female,2,2.0,0.0,63421.83,11.057579170244027,2,4.0,0.01061,0,104.51,-0.42556984306638385,2664.0,377,311,0,False,False,False,True,False,False,False,True,False
CUST-0296,296,62.0,Male,2,1.0,1.0,116688.91,11.66727535352554,3,6.0,0.02372,1,95.42,-0.549125484431216,2069.0,253,371,1,True,False,False,False,False,False,False,False,True
CUST-0297,297,41.0,Male,0,0.0,2.0,43546.67,10.681611479127222,1,5.0,0.00415,1,119.86,-0.23130668634521534,1892.0,1205,526,1,False,False,True,False,False,False,False,True,False
CUST-0298,298,52.0,Male,0,1.0,0.0,109451.63,11.603247131899407,3,4.0,0.01325,0,44.94,-1.4240693965474025,2458.0,302,-2,1,False,True,False,False,True,False,False,False,False
CUST-0299,299,37.0,Other,0,3.0,1.0,65505.36,11.089902516146159,2,9.0,0.00612,1,80.07,-0.7756420864794006,1584.0,1471,213,1,False,True,False,False,False,True,False,False,False
CUST-0300,300,30.0,Female,0,2.0,1.0,47135.26,10.76079783520098,1,2.0,0.00165,0,185.1,0.45547808526688227,4245.0,1209,344,1,False,False,False,True,False,True,False,False,False
CUST-0301,301,23.0,Male,2,2.0,1.0,90619.15,11.414431873483498,3,3.0,0.0026,0,104.32,-0.4280823963268105,3604.0,1154,518,0,False,False,False,True,False,False,False,False,True
CUST-0302,302,41.0,Female,0,2.0,1.0,81518.6,11.308598761113224,3,4.0,0.00213,0,119.84,-0.23154939440384975,481.0,1881,254,0,False,False,True,False,False,True,False,False,False
CUST-0303,303,23.0,Male,0,3.0,2.0,53082.87,10.879628394605305,1,2.0,0.01093,0,119.86,-0.23130668634521534,548.0,183,112,0,False,True,False,False,False,False,False,True,False
CUST-0305,305,51.0,Female,1,1.0,1.0,26239.07,10.175042910737394,0,1.0,0.00114,0,356.69,1.7305070076293008,2971.0,878,489,1,False,False,True,False,False,False,False,False,True
CUST-0306,306,50.0,Female,0,2.0,2.0,78495.26,11.27080625932342,3,4.0,0.01143,0,21.27,-2.0790963663289834,676.0,350,390,1,False,True,False,False,False,False,True,False,False
CUST-0307,307,45.0,Male,0,1.0,1.0,36314.48,10.49999937563156,0,5.0,0.00245,1,44.94,-1.4240693965474025,4077.0,2044,300,1,False,False,False,True,True,False,False,False,False
CUST-0309,309,42.0,Male,0,2.0,2.0,30165.08,10.314473393316991,0,5.0,0.00342,1,217.71,0.7421744274485946,1139.0,1464,474,1,False,False,True,False,True,False,False,False,False
CUST-0310,310,62.0,Male,2,3.0,0.0,52082.72,10.86060770290298,1,6.0,0.00292,1,254.97,1.0386611249015703,904.0,2057,134,1,False,False,False,True,False,True,False,False,False
CUST-0311,311,45.0,Male,0,2.0,2.0,97066.02,11.483156946739824,3,6.0,0.00298,1,104.32,-0.4280823963268105,3417.0,2011,426,0,False,False,True,False,False,False,False,False,True
CUST-0312,312,53.0,Male,0,2.0,1.0,67075.2,11.113584565554964,2,9.0,0.00817,1,43.14,-1.464832726945993,3362.0,1101,554,1,False,False,False,True,True,False,False,False,False
CUST-0313,313,47.0,Female,2,2.0,2.0,41348.88,10.629824798392004,1,4.0,0.00306,0,206.89,0.6502122811452071,636.0,1306,582,0,False,True,False,False,False,False,False,False,True
CUST-0315,315,22.0,Female,0,2.0,1.0,49393.57,10.807595778106135,1,6.0,-0.23077,1,267.28,1.1306252570913728,2340.0,-26,131,0,False,False,False,True,True,False,False,False,False
CUST-0316,316,28.0,Female,2,1.0,2.0,47178.76,10.761720266047499,1,10.0,0.0211,1,250.34,1.0033566439336192,1492.0,474,106,1,False,False,False,True,True,False,False,False,False
CUST-0317,317,42.0,Male,2,3.0,1.0,29763.15,10.301059928149662,0,4.0,0.00364,0,254.97,1.0386611249015703,319.0,1100,228,1,False,True,False,False,False,True,False,False,False
CUST-0318,318,55.0,Male,0,2.0,1.0,94379.3,11.455087643914869,3,7.0,0.00439,1,254.97,1.0386611249015703,2081.0,1593,68,1,False,False,False,True,False,True,False,False,False
CUST-0319,319,42.0,Male,2,1.0,1.0,44334.62,10.699543696153002,1,6.0,-0.54545,1,356.69,1.7305070076293008,4797.0,-11,540,0,False,True,False,False,False,False,False,False,True
CUST-0320,320,31.0,Female,0,2.0,2.0,38278.65,10.552673702369397,0,1.0,0.00095,0,80.07,-0.7756420864794006,2953.0,1048,591,1,True,False,False,False,False,True,False,False,False
