customer_id,age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,annual_income_was_missing,gender_encoded,education_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,employment_type_Self-Employed,employment_type_Unemployed,join_year,join_month,join_day,join_weekday,income_bin,income_quantile_bin,credit_score_above_700,transaction_cluster,annual_income_log,loan_amount_sqrt,annual_income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
C1230,55.0,280269.82,98073.62,659.4215856,4,11,86.38,0,0,0,3.0,True,False,False,True,False,False,False,False,False,2022,10,1,5,0,0,0,1,12.543511628986757,313.1670800068232,-1.260732686956851,0.3499,1.83,0.8638
C1231,40.31739130434783,763580.34,435034.96,697.0864272,1,10,63.46,0,0,1,2.0,True,False,False,True,False,False,False,True,False,2022,8,11,3,2,3,0,1,13.545774933657198,659.5718004887717,0.7977149695024,0.5697,1.67,0.6346
C1232,36.0,1203457.09,726578.19,712.6953728,1,129,38.51,0,0,0,1.0,False,True,False,False,False,False,False,False,False,2023,3,28,1,4,3,1,2,14.000709712167255,852.3955595848678,1.8392911871460735,0.6037,21.5,0.3851
C1233,23.0,309048.45,245233.45,673.723876,3,37,43.19,0,0,1,1.0,False,True,False,False,True,False,False,True,False,2018,8,10,4,0,0,0,1,12.641256575438529,495.21051079313736,-1.0733383786857256,0.7935,6.17,0.4319
C1234,40.0,1055824.86,504068.81,705.4659888,1,62,86.43,1,0,1,2.0,False,True,False,False,False,True,False,False,False,2019,2,8,4,4,3,1,0,13.869833824346939,709.9780348715022,1.532325770851923,0.4774,10.33,0.8643
C1235,44.0,598186.22,146315.71,668.8548976,1,149,42.37,0,0,0,2.0,False,False,True,False,False,True,False,False,False,2018,9,6,3,1,2,0,2,13.301659060857492,382.51236581318517,0.26745774583792326,0.2446,24.83,0.4237
C1236,53.0,498560.86,392078.95,608.8848688,4,114,75.96,0,0,1,1.0,False,True,False,False,False,True,False,False,False,2022,7,8,4,1,1,0,2,13.11948295296205,626.1620796566972,-0.11578397160948616,0.7864,19.0,0.7596
C1237,44.0,638431.4485222222,450829.75,671.0745158817778,4,46,94.26,1,1,0,2.0,True,False,False,False,False,False,False,True,False,2021,10,21,3,2,2,0,1,13.36677115171173,671.438567554769,0.40699608708923724,0.7062,7.67,0.9426
C1238,31.0,467068.27,143366.65,580.3654616,0,98,94.99,1,0,1,1.0,True,False,False,False,False,False,False,False,False,2019,3,24,6,1,1,0,0,13.054232855415716,378.6378876974675,-0.2505200360506255,0.307,16.33,0.9499
C1239,28.0,920134.27,683441.83,612.6107416,2,133,60.01,0,0,0,3.0,False,False,False,False,False,False,True,False,False,2020,10,15,3,3,3,0,2,13.732275970825684,826.7054070223564,1.2161241040026785,0.7428,22.17,0.6001
C1240,56.0,261464.94,105736.45,594.9171952,4,83,81.99,0,0,0,2.0,False,True,False,False,False,False,False,False,True,2020,2,24,0,0,0,0,0,12.474059305438068,325.1714163329858,-1.3922236122735439,0.4044,13.83,0.8199
C1241,58.0,420309.36,179164.09,664.6247488,0,99,94.27,1,0,0,1.0,False,False,True,False,False,True,False,True,False,2020,2,19,2,1,1,0,0,12.94874866974962,423.277792944539,-0.46556356583333064,0.4263,16.5,0.9427
C1242,40.0,971843.55,722891.14,679.747484,1,115,48.1,0,0,0,2.0,False,False,True,False,False,False,True,False,True,2024,1,6,5,3,3,0,2,13.786951142669194,850.2300512214326,1.3410234569515276,0.7438,19.17,0.481
C1243,55.0,839904.17,435128.6,604.1923336,7,101,38.93,0,0,0,2.0,False,False,True,False,True,False,False,False,False,2023,1,12,3,3,3,0,0,13.641044271589475,659.6427821177156,1.0099847297719964,0.5181,16.83,0.3893
C1244,45.0,263702.73,77577.07,637.0962184,0,123,28.57,0,0,1,3.0,False,False,False,True,False,False,False,False,False,2019,7,29,0,0,0,0,2,12.482581517102926,278.52660555142666,-1.3761626016657673,0.2942,20.5,0.2857
C1245,55.0,442225.17,186368.59,663.3780136,7,73,30.57,1,0,1,2.0,True,False,False,True,False,False,False,False,True,2022,9,25,6,1,1,0,0,12.999576727020234,431.7042853620983,-0.3623689375140981,0.4214,12.17,0.3057
C1246,45.0,638431.4485222222,404292.12,596.0745158817778,0,137,84.02,0,1,1,2.0,False,False,True,False,False,False,True,False,False,2020,1,22,2,2,2,0,2,13.36677115171173,635.8396967789917,0.40699608708923724,0.6333,22.83,0.8402
C1247,49.0,638431.4485222222,194409.09,605.0745158817778,0,149,64.15,0,1,0,2.0,True,False,False,False,True,False,False,True,False,2021,2,14,6,2,2,0,2,13.36677115171173,440.91846184980733,0.40699608708923724,0.3045,24.83,0.6415
C1248,38.0,835949.92,463232.22,615.8759936,7,56,85.53,0,0,1,2.0,False,False,False,True,False,False,False,False,False,2023,3,10,4,3,3,0,0,13.636325182209477,680.611651384253,0.9993984903504608,0.5541,9.33,0.8553
C1249,38.0,604016.77,372777.7,600.3213416,5,146,79.21,1,0,0,3.0,False,True,False,False,False,False,True,False,False,2020,10,20,1,1,2,0,2,13.311358897013978,610.5552391061763,0.2881585878106545,0.6172,24.33,0.7921
C1250,22.0,662366.45,269127.53,588.989316,0,126,70.53,0,0,1,2.0,False,True,False,False,False,False,False,False,False,2018,11,5,0,2,2,0,2,13.403575741353048,518.7750283118878,0.4864756588735346,0.4063,21.0,0.7053
C1251,55.0,590389.66,363873.92,598.2311728,7,33,65.7,1,0,1,2.0,False,True,False,False,False,True,False,False,False,2022,12,21,2,1,2,0,1,13.288539732360068,603.2196283278587,0.23950713688760283,0.6163,5.5,0.657
C1252,40.31739130434783,1165724.33,726578.19,683.2579464,4,140,23.63,0,0,0,1.0,False,False,True,False,True,False,False,False,False,2024,3,4,0,4,3,0,2,13.968854052104803,852.3955595848678,1.7640183628991346,0.6233,23.33,0.2363
C1253,40.31739130434783,387706.49,187366.93,598.0165192,6,108,85.42,1,0,1,2.0,False,True,False,True,False,False,False,False,False,2019,2,6,2,0,1,0,2,12.86800644253354,432.8590186192266,-0.6278814265467274,0.4833,18.0,0.8542
C1254,40.31739130434783,502075.18,215764.6,636.1660144,6,5,51.34,1,0,1,3.0,False,False,True,False,False,True,False,False,True,2018,7,27,4,1,1,0,1,13.126507140148593,464.5046824306511,-0.10120075189759566,0.4297,0.83,0.5134
C1255,24.0,279782.32,98118.27,606.3825856,6,33,61.98,1,0,1,3.0,False,False,False,False,False,False,True,False,False,2024,1,24,2,0,0,0,1,12.541770725426526,313.23835971987853,-1.2640454422138896,0.3507,5.5,0.6198
C1256,53.0,251045.14,141218.74,663.0836112,6,73,21.65,1,0,1,1.0,False,False,False,True,False,False,False,True,False,2018,3,2,4,0,0,0,0,12.433392025921426,375.7908194727487,-1.4685830264187583,0.5625,12.17,0.2165
C1257,34.0,584625.17,425555.23,657.7700136,5,57,90.21,0,0,0,1.0,False,False,True,False,False,True,False,True,False,2019,1,18,4,1,2,0,0,13.278727896309059,652.3459434993061,0.21863906653843784,0.7279,9.5,0.9021
C1258,41.0,328304.74,129613.65,618.2643792,2,128,87.71,0,0,1,3.0,True,False,False,False,False,False,False,True,False,2020,8,26,2,0,0,0,2,12.70170058734537,360.0189578341674,-0.9560728378812519,0.3948,21.33,0.8771
C1259,40.0,473673.2,207346.33,656.893856,7,92,60.75,1,0,1,3.0,False,True,False,False,True,False,False,False,False,2019,11,13,2,1,1,0,0,13.068275022577408,455.35297297810627,-0.22163548399302158,0.4377,15.33,0.6075
C1260,28.0,1190354.98,528488.22,653.2283984000001,0,87,63.3,1,0,1,1.0,False,True,False,False,False,False,True,True,False,2022,7,23,5,4,3,0,0,13.989762963210552,726.9719526914364,1.8133841294781488,0.444,14.5,0.633
C1261,27.0,1153101.4,618624.38,712.6953728,3,16,72.88,0,0,0,2.0,False,True,False,True,False,False,False,True,False,2023,6,13,1,4,3,1,1,13.957966607102978,786.5267827607653,1.738374487787494,0.5365,2.67,0.7288
C1262,23.0,1203457.09,559997.12,712.6953728,6,56,39.85,0,0,0,2.0,False,False,True,False,False,False,False,True,False,2023,5,26,4,4,3,1,0,14.000709712167255,748.3295530713724,1.8392911871460735,0.4653,9.33,0.3985
C1263,37.0,1203457.09,726578.19,662.2765672,1,133,36.64,0,0,1,3.0,False,False,False,False,True,False,False,True,False,2020,5,25,0,4,3,0,2,14.000709712167255,852.3955595848678,1.8392911871460735,0.6037,22.17,0.3664
C1264,40.31739130434783,1203457.09,691838.61,640.0686486114522,6,139,70.55,0,0,1,1.0,False,True,False,False,True,False,False,False,True,2022,7,1,4,4,3,0,2,14.000709712167255,831.7683631877327,1.8392911871460735,0.5749,23.17,0.7055
C1265,32.0,621624.39,387407.27,608.7299512,6,149,27.83,0,0,1,1.0,False,False,False,False,False,False,False,True,False,2018,8,29,2,2,2,0,2,13.340092923404738,622.4204929145569,0.34965835331115486,0.6232,24.83,0.2783
C1266,42.0,297550.33,151134.57,572.3327784,1,131,54.05,1,0,0,3.0,False,True,False,True,False,False,False,False,False,2019,11,6,2,0,0,0,2,12.60334202690001,388.7602988989488,-1.1463539214998901,0.5079,21.83,0.5405
C1267,42.0,282034.33,155552.81,572.3327784,5,75,56.96,0,0,0,1.0,False,True,False,False,True,False,False,True,False,2022,4,2,5,0,0,0,0,12.549787625760848,394.4018382310103,-1.2487829391226466,0.5515,12.5,0.5696
C1268,50.0,1053872.29,324345.26,699.3097832,1,21,48.6,0,0,1,2.0,False,False,True,False,False,False,True,False,False,2018,1,9,1,4,3,0,1,13.867982782640336,569.513178074046,1.5280273224710679,0.3078,3.5,0.486
C1269,58.0,503024.71,322445.84,659.2419768,1,7,33.9,0,0,1,2.0,True,False,False,False,False,True,False,False,True,2022,5,19,3,1,1,0,1,13.128396561095714,567.8431473567326,-0.09727541749099138,0.641,1.17,0.339
C1270,58.0,524065.7,164122.87,647.925256,5,33,46.65,0,0,1,2.0,False,False,True,False,False,False,True,False,False,2020,12,22,1,1,1,0,1,13.16937424527882,405.12080914216193,-0.011868385319243856,0.3132,5.5,0.4665
C1271,28.0,361497.68,96911.81,637.9198144,1,26,45.32,0,0,2,2.0,False,True,False,False,True,False,False,False,False,2023,2,7,1,0,1,0,1,12.798013669122009,311.3066173405249,-0.7670059521839026,0.2681,4.33,0.4532
C1272,47.0,386139.64,203884.7,628.8911712,0,58,57.44,0,0,1,2.0,False,True,False,False,False,True,False,True,False,2021,3,14,6,0,1,0,0,12.863956934418383,451.53593433967137,-0.6359705363694381,0.528,9.67,0.5744
C1273,47.0,603841.85,377750.35,589.307348,6,111,70.6,0,0,0,1.0,True,False,False,False,False,False,False,True,False,2022,9,29,3,1,2,0,2,13.311069260944507,614.613984546398,0.2875400261187855,0.6256,18.5,0.706
C1274,54.0,273655.99,77577.07,663.8924792,2,73,92.62,0,0,0,2.0,False,False,False,False,False,True,False,False,False,2024,3,26,1,0,0,0,0,12.519630739823395,278.52660555142666,-1.3061000493187944,0.2835,12.17,0.9262
C1275,41.0,563220.32,136094.97,621.0576255999999,5,124,30.81,0,0,1,3.0,False,False,False,False,False,True,False,False,False,2023,6,17,5,1,2,0,2,13.241427938223119,368.910517605557,0.13958851757565394,0.2416,20.67,0.3081
C1276,50.0,1122528.3,726578.19,653.802264,3,51,85.48,0,0,1,3.0,False,True,False,False,False,True,False,False,False,2019,9,27,4,4,3,0,1,13.931095000707773,852.3955595848678,1.6752612454233864,0.6473,8.5,0.8548
C1277,53.0,209457.99,103650.11,572.3327784,5,24,41.31,0,0,1,1.0,False,False,False,False,True,False,False,False,False,2020,2,17,0,0,0,0,1,12.252283247392471,321.9473714755255,-1.803039097785006,0.4948,4.0,0.4131
C1278,48.0,209457.99,77577.07,592.7566392,4,25,64.35,0,0,0,1.0,False,True,False,True,False,False,False,False,True,2021,4,30,4,0,0,0,1,12.252283247392471,278.52660555142666,-1.803039097785006,0.3704,4.17,0.6435
C1279,53.0,708982.04,403507.86,640.0686486114522,3,5,61.01,1,0,0,2.0,True,False,False,False,True,False,False,False,False,2020,6,10,2,2,3,0,1,13.471586884212638,635.2226853631724,0.634506519802555,0.5691,0.83,0.6101
C1280,25.0,1035279.85,482345.21,712.6953728,4,147,61.77,0,0,0,2.0,True,False,False,True,False,False,False,True,False,2018,8,28,1,4,3,1,2,13.850183300529137,694.5107702548607,1.4867546740856419,0.4659,24.5,0.6177
C1281,39.0,373457.32,216462.44,613.8765856,7,21,74.25,0,0,1,2.0,False,True,False,False,False,False,False,True,False,2024,6,30,6,0,1,0,1,12.83056168428922,465.25524177595247,-0.7024921524294518,0.5796,3.5,0.7425
C1282,24.0,209457.99,116926.69,653.0329888,7,55,48.63,0,0,1,2.0,True,False,False,False,False,False,False,False,False,2024,1,30,1,0,0,0,0,12.252283247392471,341.9454488657511,-1.803039097785006,0.5582,9.17,0.4863
C1283,55.0,1074706.65,266434.67,686.976532,5,18,43.93,1,0,2,1.0,False,False,True,False,False,False,False,False,False,2018,9,7,4,4,3,0,1,13.887559229069472,516.1731008101837,1.5735478650756338,0.2479,3.0,0.4393
C1284,37.0,638431.4485222222,425700.12,667.0745158817778,4,63,83.96,0,1,0,1.0,False,False,True,False,False,False,False,False,False,2021,7,8,3,2,2,0,0,13.36677115171173,652.4569870880379,0.40699608708923724,0.6668,10.5,0.8396
C1285,48.0,400838.75,198742.85,668.0671,3,87,36.51,0,0,1,2.0,True,False,False,False,False,False,False,True,False,2018,8,23,3,0,1,0,0,12.90131700048182,445.80584338924945,-0.5611548466254911,0.4958,14.5,0.3651
C1286,50.0,638431.4485222222,343780.12,595.0745158817778,0,54,33.52,0,1,2,2.0,False,True,False,False,False,False,True,False,False,2018,7,25,2,2,2,0,0,13.36677115171173,586.3276558375871,0.40699608708923724,0.5385,9.0,0.3352
C1287,49.0,338900.44,200750.66,603.1120352,5,128,21.17,0,0,0,1.0,False,True,False,False,True,False,False,True,False,2024,7,20,5,0,0,0,2,12.73346460662713,448.0520728665364,-0.8940205541873203,0.5924,21.33,0.2117
C1288,26.0,301983.8,227567.11,644.158704,5,38,35.79,0,0,1,2.0,True,False,False,True,False,False,False,False,False,2023,5,7,6,0,0,0,1,12.618131963964526,477.0399459164819,-1.1179210106318138,0.7536,6.33,0.3579
C1289,55.0,638431.4485222222,149413.37,610.0745158817778,1,10,58.89,0,1,0,2.0,False,False,False,False,False,False,False,False,False,2023,8,22,1,2,2,0,1,13.36677115171173,386.5402566357093,0.40699608708923724,0.234,1.67,0.5889
C1290,40.31739130434783,1203457.09,295717.01,697.6766312,5,113,60.39,1,0,0,3.0,False,False,True,False,False,False,True,False,False,2023,12,16,5,4,3,0,2,14.000709712167255,543.7986851767849,1.8392911871460735,0.2457,18.83,0.6039
C1291,44.0,925220.6,284003.0,697.017648,6,53,39.08,0,0,0,3.0,False,False,False,False,False,False,True,False,False,2019,10,7,0,3,3,0,0,13.737788555370402,532.9193184713798,1.2286705648167084,0.307,8.83,0.3908
C1292,49.0,670637.84,531057.07,608.6510272,7,10,25.42,0,0,1,2.0,False,True,False,False,False,False,True,True,False,2018,8,21,1,2,2,0,1,13.415986029619202,728.7366259493206,0.5133748658478573,0.7919,1.67,0.2542
C1293,40.31739130434783,1203457.09,726578.19,640.0686486114522,6,121,75.85,0,0,1,1.0,False,True,False,False,True,False,False,False,True,2023,9,12,1,4,3,0,2,14.000709712167255,852.3955595848678,1.8392911871460735,0.6037,20.17,0.7585
C1294,55.0,638431.4485222222,363130.02,618.0745158817778,5,122,76.85,1,1,0,2.0,False,False,False,False,False,False,False,True,False,2018,11,25,6,2,2,0,2,13.36677115171173,602.6027049391664,0.40699608708923724,0.5688,20.33,0.7685
C1295,53.0,652332.78,148877.63,640.0686486114522,7,11,94.84,0,0,1,1.0,True,False,False,False,False,False,True,False,False,2020,2,1,5,2,2,0,1,13.388311642431383,385.84664051926126,0.45345950042327576,0.2282,1.83,0.9484
C1296,41.0,638431.4485222222,464437.26,677.0745158817778,7,101,87.5,0,1,1,2.0,False,False,False,False,False,False,True,False,True,2018,10,8,0,2,2,0,0,13.36677115171173,681.4963389483468,0.40699608708923724,0.7275,16.83,0.875
C1297,52.0,563707.38,387635.7,621.0965904,0,122,89.45,0,0,1,3.0,False,False,False,False,False,False,False,True,False,2024,9,3,1,1,2,0,2,13.242292340022676,622.6039672215396,0.14141545523848645,0.6877,20.33,0.8945
C1298,43.0,871804.84,522106.51,637.7443872,1,133,79.87,0,0,1,2.0,False,False,True,False,True,False,False,False,True,2018,10,6,5,3,3,0,2,13.678322017548117,722.5693807517725,1.0938733282264628,0.5989,22.17,0.7987
C1299,53.0,668740.42,269822.37,612.4992336,2,145,66.16,1,0,0,3.0,False,False,True,False,False,False,True,False,False,2020,8,21,4,2,2,0,2,13.413152747203508,519.4442896018783,0.5072293314467909,0.4035,24.17,0.6616
C1300,23.0,336349.75,81498.54,676.90798,4,31,29.64,1,0,0,2.0,False,False,False,True,False,False,False,False,False,2022,7,12,1,0,0,0,1,12.725909793271393,285.4794913824809,-0.9088060184181086,0.2423,5.17,0.2964
C1301,38.0,492522.56,269913.74,631.4018048,3,120,66.67,0,0,1,1.0,False,False,False,False,False,True,False,False,False,2019,5,7,1,1,1,0,2,13.107297576013552,519.5322319163653,-0.1410461070783024,0.548,20.0,0.6667
C1302,45.0,730654.74,461639.9,640.4523792,2,135,24.2,0,0,1,2.0,False,True,False,False,False,True,False,True,False,2024,5,22,2,2,3,0,2,13.501697683890553,679.4408730713807,0.700529031998433,0.6318,22.5,0.242
C1303,40.31739130434783,505194.42,129604.7,617.4155536,1,62,86.4,0,0,1,2.0,False,False,True,False,False,True,False,False,False,2020,10,5,0,1,1,0,0,13.132700603700831,360.0065277185957,-0.08832946826086081,0.2565,10.33,0.864
C1304,23.0,974672.4,565563.99,686.973792,6,93,56.14,0,0,1,2.0,False,False,True,False,True,False,False,False,False,2024,6,29,5,3,3,0,0,13.789857719504568,752.0398859103152,1.3476919540731087,0.5803,15.5,0.5614
C1305,44.0,607814.4,225997.33,589.625152,6,101,72.31,0,0,0,2.0,False,True,False,False,False,False,True,False,False,2024,9,1,6,2,2,0,0,13.317626496425847,475.39176475828856,0.3015505868164378,0.3718,16.83,0.7231
C1306,52.0,739779.51,487179.23,676.1823608,6,21,23.92,0,0,1,1.0,True,False,False,False,False,True,False,True,False,2018,6,12,1,2,3,0,1,13.51410881307536,697.9822562214601,0.7278293114263952,0.6585,3.5,0.2392
C1307,42.0,768173.08,402345.64,612.4538464,0,105,60.07,0,0,0,3.0,False,False,True,False,False,True,False,False,False,2024,12,11,2,2,3,0,2,13.551771653111468,634.3072126343827,0.8109869110690314,0.5238,17.5,0.6007
C1308,43.0,271936.68,77577.07,606.7549344,7,33,42.59,1,0,0,1.0,False,False,True,False,False,False,False,False,False,2018,12,2,6,0,0,0,1,12.513328201379618,278.52660555142666,-1.3180460971874992,0.2853,5.5,0.4259
C1309,22.0,502571.06,259282.27,673.2056848,6,106,41.37,0,0,0,3.0,True,False,False,False,False,False,True,False,False,2022,9,14,2,1,1,0,2,13.127494311619218,509.19767281479204,-0.0991500094838104,0.5159,17.67,0.4137
C1310,47.0,407259.17,178152.31,606.5807336,3,127,49.22,1,0,0,3.0,False,False,True,False,False,False,True,True,False,2024,7,18,3,0,1,0,2,12.917207498528178,422.08092825902474,-0.5292057762732159,0.4374,21.17,0.4922
C1311,22.0,638431.4485222222,196773.24,587.0745158817778,4,58,20.05,1,1,1,3.0,False,False,True,False,False,False,False,False,True,2024,5,4,5,2,2,0,0,13.36677115171173,443.5912983817424,0.40699608708923724,0.3082,9.67,0.2005
C1312,46.0,630821.47,444672.01,696.4657176,5,31,55.0,0,0,0,2.0,True,False,False,False,False,False,True,True,False,2023,11,12,6,2,2,0,1,13.354779754869693,666.8373189916713,0.3811953615146538,0.7049,5.17,0.55
C1313,40.31739130434783,440860.22,91089.25,666.2688176,5,106,56.49,0,0,1,2.0,True,False,False,True,False,False,False,False,True,2021,7,19,0,1,1,0,2,12.996485411024922,301.809956760873,-0.36866765744338803,0.2066,17.67,0.5649
C1314,53.0,638431.4485222222,247249.79,636.0745158817778,2,121,84.73,1,1,0,3.0,False,False,False,False,True,False,False,True,False,2020,12,4,4,2,2,0,2,13.36677115171173,497.242184453411,0.40699608708923724,0.3873,20.17,0.8473
C1315,29.0,209457.99,77577.07,592.252008,4,108,53.64,1,0,0,2.0,False,True,False,False,False,False,False,True,False,2020,4,16,3,0,0,0,2,12.252283247392471,278.52660555142666,-1.803039097785006,0.3704,18.0,0.5364
C1316,59.0,579944.94,149396.23,635.3955952,1,49,47.27,0,0,0,2.0,False,True,False,False,False,True,False,False,False,2021,7,10,5,1,2,0,1,13.270690171282018,386.5180849585178,0.20156711418950016,0.2576,8.17,0.4727
C1317,49.0,329566.37,124661.03,583.3653096,4,118,94.61,0,0,0,2.0,True,False,False,False,False,False,True,True,False,2020,9,4,4,0,0,0,2,12.705536073330343,353.07368919249706,-0.948595762555762,0.3783,19.67,0.9461
C1318,46.0,705293.68,726578.19,611.4234944,0,91,62.84,0,0,1,2.0,True,False,False,True,False,False,False,True,False,2020,12,23,2,2,3,0,0,13.466370980278272,852.3955595848678,0.6231001559605248,1.0302,15.17,0.6284
C1319,55.0,209457.99,110507.39,634.8439688,2,35,55.45,1,0,1,2.0,False,False,True,True,False,False,False,True,False,2022,6,10,4,0,0,0,1,12.252283247392471,332.42651819612706,-1.803039097785006,0.5276,5.83,0.5545
C1320,45.0,638431.4485222222,160959.9,644.0745158817778,2,41,57.2,1,1,2,2.0,False,False,False,False,True,False,False,False,False,2019,6,21,4,2,2,0,1,13.36677115171173,401.1980807531362,0.40699608708923724,0.2521,6.83,0.572
C1321,44.0,704416.62,437462.57,657.3533296,0,40,80.69,1,0,0,2.0,False,False,False,True,False,False,False,False,False,2021,5,13,3,2,2,0,1,13.465126669487818,661.409532740495,0.6203803628438167,0.621,6.67,0.8069
C1322,33.0,516356.04,119580.45,654.3084832,4,123,45.55,1,0,1,3.0,True,False,False,False,False,False,True,False,False,2023,2,16,3,1,1,0,2,13.15455374316948,345.8040630183515,-0.042818434782270424,0.2316,20.5,0.4555
C1323,27.0,1203457.09,290686.41,694.7112072,6,9,49.19,0,0,1,1.0,False,False,True,False,False,False,True,False,False,2021,7,19,0,4,3,0,1,14.000709712167255,539.1534197239223,1.8392911871460735,0.2415,1.5,0.4919
C1324,56.0,823756.18,315659.69,688.9004944,0,56,76.69,0,0,1,3.0,False,False,True,True,False,False,False,False,False,2018,10,25,3,3,3,0,0,13.62163108099759,561.8359992026143,0.9664835036187348,0.3832,9.33,0.7669
C1325,40.0,376528.2,277856.32,607.122256,6,53,25.47,0,0,0,2.0,False,True,False,False,False,False,True,True,False,2018,2,8,3,0,1,0,0,12.838750879655644,527.1207831228057,-0.6862105517432232,0.7379,8.83,0.2547
C1326,21.0,510255.56,298415.79,605.8204448,3,10,84.89,0,0,0,3.0,False,True,False,False,False,False,True,False,False,2023,2,21,1,1,1,0,1,13.142668937032369,546.2744639830787,-0.06758808214603028,0.5848,1.67,0.8489
C1327,28.0,209457.99,109894.75,572.3327784,0,127,52.27,0,0,1,2.0,False,False,True,False,False,True,False,False,False,2024,12,19,3,0,0,0,2,12.252283247392471,331.50377071761943,-1.803039097785006,0.5247,21.17,0.5227
C1328,36.0,877914.66,250145.34,640.2331728,6,142,63.6,1,0,1,3.0,False,True,False,False,False,False,False,False,False,2024,4,25,3,3,3,0,2,13.685305808777759,500.14531888242243,1.1096417075741378,0.2849,23.67,0.636
C1329,34.0,415495.3,291044.18,662.239624,4,122,76.81,1,0,0,1.0,True,False,False,False,False,False,True,True,False,2019,2,14,3,1,1,0,2,12.937228988304176,539.4851063745875,-0.48884235141846266,0.7005,20.33,0.7681
C1330,40.31739130434783,209457.99,77577.07,621.1845064,6,27,39.95,0,0,0,3.0,False,False,True,False,False,False,True,False,False,2018,10,28,6,0,0,0,1,12.252283247392471,278.52660555142666,-1.803039097785006,0.3704,4.5,0.3995
C1331,43.0,255247.46,83678.9,588.4197968,0,149,86.77,0,0,1,1.0,False,True,False,False,True,False,False,False,False,2024,1,12,4,0,0,0,2,12.449992702708025,289.27305439670664,-1.4374688684355643,0.3278,24.83,0.8677
C1332,40.31739130434783,789378.83,449673.91,633.1503064,1,114,93.44,0,0,1,3.0,False,False,False,False,False,False,False,True,False,2020,5,23,5,2,3,0,2,13.579002890833019,670.5772960666055,0.8714056607171045,0.5697,19.0,0.9344
C1333,48.0,1187773.96,504979.54,658.0219168,5,48,57.07,0,0,1,3.0,False,False,True,False,False,False,False,False,False,2023,9,4,0,4,3,0,1,13.987592333351625,710.6191244260177,1.8082520781437343,0.4251,8.0,0.5707
C1334,54.0,494466.18,390883.44,654.5572944,0,45,90.27,0,0,1,2.0,False,False,True,False,False,False,False,False,True,2020,12,22,1,1,1,0,1,13.111236057771535,625.2067178141963,-0.13288609125531056,0.7905,7.5,0.9027
C1335,22.0,284893.8,77577.07,577.791504,5,147,20.08,0,0,1,1.0,False,False,False,True,False,False,False,False,True,2019,6,27,3,0,0,0,2,12.559875268301177,278.52660555142666,-1.2295520552836425,0.2723,24.5,0.2008
C1336,52.0,223817.81,178866.0,572.3327784,0,54,87.07,1,0,0,3.0,True,False,False,False,False,True,False,False,False,2021,11,30,1,0,0,0,0,12.318592119585478,422.9255253587799,-1.6816396243179224,0.7992,9.0,0.8707
C1337,43.0,638431.4485222222,366572.46,592.0745158817778,4,56,43.33,0,1,1,2.0,False,False,False,False,False,True,False,False,False,2018,10,9,1,2,2,0,0,13.36677115171173,605.4522772275285,0.40699608708923724,0.5742,9.33,0.4333
C1338,42.0,626063.62,335084.4,649.0850896,3,74,43.36,1,0,0,3.0,False,False,True,False,True,False,False,True,False,2020,9,27,6,2,2,0,0,13.347208871591773,578.8647510429358,0.36492973230671505,0.5352,12.33,0.4336
C1339,45.0,407755.58,96111.03,647.6204464,3,113,37.11,0,0,0,1.0,True,False,False,False,False,False,False,False,False,2022,2,22,1,0,1,0,2,12.918425657692111,310.0177898121332,-0.5267534263112725,0.2357,18.83,0.3711
C1340,42.0,357700.21,130201.92,651.6160168,5,122,43.78,0,0,1,1.0,False,True,False,False,False,False,False,False,False,2021,3,13,5,0,0,0,2,12.78745330796434,360.8350315587443,-0.7878701181788119,0.364,20.33,0.4378
C1341,42.0,707509.48,534026.47,629.6007584,7,113,36.01,0,0,1,3.0,False,True,False,False,False,False,True,False,False,2019,10,9,2,2,3,0,2,13.46950772111067,730.7711474873648,0.629958645486451,0.7548,18.83,0.3601
C1342,26.0,696884.64,287498.09,648.7507712,7,99,87.94,1,0,1,2.0,False,True,False,True,False,False,False,False,True,2022,11,30,2,2,2,0,0,13.454376601675499,536.1884836510385,0.5969041953537428,0.4125,16.5,0.8794
C1343,35.0,298605.5,178265.07,638.88844,4,48,87.43,1,0,1,3.0,False,False,True,True,False,False,False,False,False,2024,2,4,6,0,0,0,1,12.606881932102144,422.2144834086107,-1.1395543779554442,0.597,8.0,0.8743
C1344,57.0,638431.4485222222,510552.23,632.0745158817778,6,71,27.67,0,1,0,2.0,False,False,False,False,True,False,False,True,False,2021,5,24,0,2,2,0,0,13.36677115171173,714.5293765829366,0.40699608708923724,0.7997,11.83,0.2767
C1345,53.0,268190.68,95969.84,663.4552544000001,4,71,30.71,1,0,2,2.0,True,False,False,False,False,True,False,False,False,2024,11,10,6,0,0,0,0,12.499457227722882,309.78999338261394,-1.3442978337331164,0.3578,11.83,0.3071
C1346,28.0,377934.61,206219.46,660.2347688,7,22,84.65,0,0,1,2.0,False,True,False,False,False,False,False,False,False,2023,12,7,3,0,1,0,1,12.842479116176209,454.11392843646627,-0.6787915094427603,0.5456,3.67,0.8465
